Date,Title,Url,Account Type,Author,Full Name,Full Text,X Author ID,X Verified,DateTime,original_text,day,gpt-4.1-mini_stance,Topic
12/19/2024 3:38,RT @JudicialWatch .@TomFitton: The Left is celebrating the murder of the United Healthcare CEO Brian Thompson to promote their socialist takeover of our medical system! https://t.co/K0S9R7wKGU,http://twitter.com/RickIngersoll/statuses/1869588157882368286,individual,RickIngersoll,"RickIngersoll (Rick Ingersoll, a student of the world ðŸŒŽ)",RT @JudicialWatch .@TomFitton: The Left is celebrating the murder of the United Healthcare CEO Brian Thompson to promote their socialist takeover of our medical system! https://t.co/K0S9R7wKGU,1.52e+18,True,12/19/2024 3:38,.: The Left is celebrating the murder of the United Healthcare CEO Brian Thompson to promote their socialist takeover of our medical system!,12/19/2024,1,12
12/18/2024 5:21,everything these idiot leftist luigi-stans post makes me more and more radicalized in defense of UnitedHealthcare,http://twitter.com/Ancapta/statuses/1869251581180592167,individual,Ancapta,Ancapta (rachel ancapta),everything these idiot leftist luigi-stans post makes me more and more radicalized in defense of UnitedHealthcare,1.71e+18,False,12/18/2024 5:21,everything these idiot leftist luigi-stans post makes me more and more radicalized in defense of UnitedHealthcare,12/18/2024,1,22
12/18/2024 4:17,Some people are mad but I can very much get behind this,http://twitter.com/AnuragSrivatsa/statuses/1869235409307459828,individual,AnuragSrivatsa,AnuragSrivatsa (Anurag),Some people are mad but I can very much get behind this,1.35e+18,False,12/18/2024 4:17,Some people are mad but I can very much get behind this,12/18/2024,1,22
12/18/2024 0:57,"Luigi Mangione ~ 
The Patron Saint of 
American Health Care âœï¸ ðŸ¥ https://t.co/Uf2qEBJ9Mz",http://twitter.com/EcoSocialist84/statuses/1869185073008037949,individual,EcoSocialist84,EcoSocialist84 (Eco_Socialist84 ðŸ‡ºðŸ‡³ðŸ‡®ðŸ‡ªðŸ‡ºðŸ‡¸ ðŸ‡µðŸ‡¸ ðŸ‡¨ðŸ‡º ðŸ‡»ðŸ‡ªðŸŒ»),"Luigi Mangione ~ 
The Patron Saint of 
American Health Care âœï¸ ðŸ¥ https://t.co/Uf2qEBJ9Mz",1.44e+18,False,12/18/2024 0:57,"Luigi Mangione ~ 
The Patron Saint of 
American Health Care âœï¸ ðŸ¥",12/18/2024,1,5
12/18/2024 0:35,#UnitedHealthcare  has a plan for all of us. https://t.co/BNznrBUs8C,http://twitter.com/ChanunuX/statuses/1869179749026967647,individual,ChanunuX,ChanunuX (Ms. C),#UnitedHealthcare has a plan for all of us. https://t.co/BNznrBUs8C,15885983.0,False,12/18/2024 0:35,#UnitedHealthcare has a plan for all of us.,12/18/2024,1,14
12/17/2024 20:29,"No, it's not socialism (yet) but it's far from a free market. The stupid people celebrating the assassination of Brian Thompson are very often the ones who support the things causing the problems they decry. They made the mess. TANSTAAFL.
https://t.co/MTVPXe2rel",http://twitter.com/friedsammich/statuses/1869117840193986676,individual,friedsammich,friedsammich (Robert),"No, it's not socialism (yet) but it's far from a free market. The stupid people celebrating the assassination of Brian Thompson are very often the ones who support the things causing the problems they decry. They made the mess. TANSTAAFL.
https://t.co/MTVPXe2rel",14717116.0,False,12/17/2024 20:29,"No, it's not socialism (yet) but it's far from a free market. The stupid people celebrating the assassination of Brian Thompson are very often the ones who support the things causing the problems they decry. They made the mess. TANSTAAFL.",12/17/2024,1,10
12/17/2024 18:40,"Instead of expressing shock at the murder of UnitedHealthcare CEO Brian Thompson, many progressives could hardly contain their glee, even praising, excusing, or pining for the alleged gunman, Luigi Mangione.
https://t.co/TwESRad7ED",http://twitter.com/WSHStand/statuses/1869090392584650820,organisational,WSHStand,WSHStand (The Washington Stand),"Instead of expressing shock at the murder of UnitedHealthcare CEO Brian Thompson, many progressives could hardly contain their glee, even praising, excusing, or pining for the alleged gunman, Luigi Mangione.
https://t.co/TwESRad7ED",1.51e+18,True,12/17/2024 18:40,"Instead of expressing shock at the murder of UnitedHealthcare CEO Brian Thompson, many progressives could hardly contain their glee, even praising, excusing, or pining for the alleged gunman, Luigi Mangione.",12/17/2024,1,16
12/16/2024 15:50,"Chris Murphyâ€¦. â€œIâ€™m never going to condone gun violenceâ€â€¦. Then goes on to basically justify the murder of the UnitedHealthCare CEO.  

He also seems to forget that the insurance industry is heavily regulated in all they do due to the ObamaCare act which he voted for.",http://twitter.com/NaugatuckRTC/statuses/1868685109819506738,individual,NaugatuckRTC,NaugatuckRTC (Naugatuck CT Republican Town Committee),"Chris Murphyâ€¦. â€œIâ€™m never going to condone gun violenceâ€â€¦. Then goes on to basically justify the murder of the UnitedHealthCare CEO. 

He also seems to forget that the insurance industry is heavily regulated in all they do due to the ObamaCare act which he voted for.",3133930371.0,False,12/16/2024 15:50,"Chris Murphyâ€¦. â€œIâ€™m never going to condone gun violenceâ€â€¦. Then goes on to basically justify the murder of the UnitedHealthCare CEO. 

He also seems to forget that the insurance industry is heavily regulated in all they do due to the ObamaCare act which he voted for.",12/16/2024,1,3
12/16/2024 3:13,@yopasta Totally agree. I imagine several lives have already been saved due to claims that would have been denied previously to Mangioneâ€™s revolutionary action.,http://twitter.com/deadparadeband/statuses/1868494720370106683,individual,deadparadeband,deadparadeband (Dead Parade ðŸ‡µðŸ‡¸ ðŸ‡±ðŸ‡§),@yopasta Totally agree. I imagine several lives have already been saved due to claims that would have been denied previously to Mangioneâ€™s revolutionary action.,536552875.0,False,12/16/2024 3:13,Totally agree. I imagine several lives have already been saved due to claims that would have been denied previously to Mangioneâ€™s revolutionary action.,12/16/2024,1,15
12/16/2024 2:46,@randylus #UnitedHealthCare over 5x the runner up...,http://twitter.com/randylus/statuses/1868487841078276407,individual,randylus,randylus (Randylus),@randylus #UnitedHealthCare over 5x the runner up...,709747338.0,True,12/16/2024 2:46,#UnitedHealthCare over 5x the runner up...,12/16/2024,1,6
12/16/2024 1:48,@realwillpierce 7/ The American Dream is real. It lived in Brian Thompson. Letâ€™s honor his legacy by living up to the values he embodied. #UnitedHealthcare #unitedhealthcareceo #AmericanDad #AmericanWay #americafirst #America,http://twitter.com/realwillpierce/statuses/1868473271546789986,individual,realwillpierce,realwillpierce (Will Pierce),@realwillpierce 7/ The American Dream is real. It lived in Brian Thompson. Letâ€™s honor his legacy by living up to the values he embodied. #UnitedHealthcare #unitedhealthcareceo #AmericanDad #AmericanWay #americafirst #America,388643143.0,True,12/16/2024 1:48,7/ The American Dream is real. It lived in Brian Thompson. Letâ€™s honor his legacy by living up to the values he embodied. #UnitedHealthcare #unitedhealthcareceo #AmericanDad #AmericanWay #americafirst #America,12/16/2024,1,24
12/15/2024 3:31,"RT @SmilingOutrage AOC, other progressives condemn violence but suggest justification for killing of UnitedHealthcare CEO. Hmmm, what if we celebrated their demise? Theyâ€™d be outraged. These people are not serious or intelligent.  https://t.co/Eq4Wf3amKB",http://twitter.com/JuanMos05692587/statuses/1868136797106221413,individual,JuanMos05692587,JuanMos05692587 (ðŸŒŸJuanðŸŒŸ),"RT @SmilingOutrage AOC, other progressives condemn violence but suggest justification for killing of UnitedHealthcare CEO. Hmmm, what if we celebrated their demise? Theyâ€™d be outraged. These people are not serious or intelligent. https://t.co/Eq4Wf3amKB",1.14e+18,False,12/15/2024 3:31,"AOC, other progressives condemn violence but suggest justification for killing of UnitedHealthcare CEO. Hmmm, what if we celebrated their demise? Theyâ€™d be outraged. These people are not serious or intelligent.",12/15/2024,1,17
12/14/2024 19:53,"@AmiriKing Luigi grew up in privilege, was never even a customer of UHC, apparently did get treatment for his back.

Brian Thompson grew up middle class and made his own way.

Liberals are cheering on a coddled rich kid who murdered a good guy who worked for everything he had.",http://twitter.com/breed_full/statuses/1868021523384250794,individual,breed_full,breed_full (FullBreed ðŸ”¥ ðŸŽ¤ ðŸ“¢),"@AmiriKing Luigi grew up in privilege, was never even a customer of UHC, apparently did get treatment for his back.

Brian Thompson grew up middle class and made his own way.

Liberals are cheering on a coddled rich kid who murdered a good guy who worked for everything he had.",1.53e+18,True,12/14/2024 19:53,"Luigi grew up in privilege, was never even a customer of UHC, apparently did get treatment for his back.

Brian Thompson grew up middle class and made his own way.

Liberals are cheering on a coddled rich kid who murdered a good guy who worked for everything he had.",12/14/2024,1,0
12/14/2024 18:32,"Be like Luigi. He is the blueprint, the people will love you. https://t.co/6xl6B8NCfg",http://twitter.com/BUDDYHEAD_/statuses/1868001120599322833,individual,BUDDYHEAD_,BUDDYHEAD_ (BUDDYHEAD),"Be like Luigi. He is the blueprint, the people will love you. https://t.co/6xl6B8NCfg",1.82e+18,True,12/14/2024 18:32,"Be like Luigi. He is the blueprint, the people will love you.",12/14/2024,1,5
12/11/2024 3:00,"@Cincinnatus56 In basically every appreciable way I am closer to Brian Thompson than Luigi Mangione and I have nothing but contempt for the giant morons who identify with the shooter. 

If that means that the majority of Americans are giant morons then Iâ€™m happy to say it.",http://twitter.com/Cincinnatus56/statuses/1866679404992291264,individual,Cincinnatus56,Cincinnatus56 (CincinnatusðŸ—ï¸ðŸšŠðŸ™ï¸ðŸ‡ºðŸ‡¦),"@Cincinnatus56 In basically every appreciable way I am closer to Brian Thompson than Luigi Mangione and I have nothing but contempt for the giant morons who identify with the shooter. 

If that means that the majority of Americans are giant morons then Iâ€™m happy to say it.",1.44e+18,False,12/11/2024 3:00,"In basically every appreciable way I am closer to Brian Thompson than Luigi Mangione and I have nothing but contempt for the giant morons who identify with the shooter. 

If that means that the majority of Americans are giant morons then Iâ€™m happy to say it.",12/11/2024,1,0
12/11/2024 0:35,@KennethShoretx It was completely seemless. They just took care of it. There was never any issues of coverage. It was just no add'l stress at a very emotional time for us. I am very greatful to #UnitedHealthcare,http://twitter.com/KennethShoretx/statuses/1866642931664224612,individual,KennethShoretx,KennethShoretx (Practical Oilman),@KennethShoretx It was completely seemless. They just took care of it. There was never any issues of coverage. It was just no add'l stress at a very emotional time for us. I am very greatful to #UnitedHealthcare,1.54e+18,True,12/11/2024 0:35,It was completely seemless. They just took care of it. There was never any issues of coverage. It was just no add'l stress at a very emotional time for us. I am very greatful to #UnitedHealthcare,12/11/2024,1,1
12/11/2024 0:22,Funny to come across my old tweet to #UnitedHealthcare - and former CEO Andrew Witty.. and the tweet got results,http://twitter.com/juliawww/statuses/1866639766139060628,individual,juliawww,juliawww (Julia Wilkinson),Funny to come across my old tweet to #UnitedHealthcare - and former CEO Andrew Witty.. and the tweet got results,7038012.0,False,12/11/2024 0:22,Funny to come across my old tweet to #UnitedHealthcare - and former CEO Andrew Witty.. and the tweet got results,12/11/2024,1,6
12/10/2024 22:47,RT @anarchoboognish Luigi Mangione never denied my insurance claims https://t.co/aCsoyiWuG1,http://twitter.com/epiphanist1248/statuses/1866615828734525595,individual,epiphanist1248,epiphanist1248 (ðŸ§¸ðŸŽ„ðŸ‡µðŸ‡¸ Antifa Pinetree Bear ðŸ‡µðŸ‡¸ðŸŽ„ðŸ§¸),RT @anarchoboognish Luigi Mangione never denied my insurance claims https://t.co/aCsoyiWuG1,83260326.0,False,12/10/2024 22:47,Luigi Mangione never denied my insurance claims,12/10/2024,1,0
